id_anfitrion,zona_grupo,latitud,tipo_propiedad,capacidad,recamaras,noches_minimas,min_noches_minimas,min_noches_maximas,precio,disp_30d,disp_90d,calendario_ultima_extraccion,num_resenas,num_resenas_30d,ultima_resena,calif_total,calif_limpieza,calif_comunicacion,calif_valor,es_superhost,tasa_respuesta_host,host_tiene_foto,antiguedad_host,total_listados_host,host_total_habitaciones_privadas,licencia
10989537,Isole,45.43334,Entire rental unit,2,0.0,2,2,365,$98.00,23,71,2025-06-17,28,0,2025-05-10,4.71,4.75,4.86,4.64,,100%,t,2014-01-03,11,0,IT027042B4HZRTRVGW
554176702,Terraferma,45.492589,Entire rental unit,6,2.0,1,1,28,$124.00,19,75,2025-06-17,66,2,2025-06-02,4.95,4.97,5.0,4.92,t,100%,f,2024-01-03,1,0,IT027042C2W29TZVTU
31922692,Isole,45.43588160420947,Entire rental unit,4,1.0,3,1,60,$273.00,30,90,2025-06-17,19,1,2025-05-27,4.84,5.0,4.89,4.74,t,100%,t,2015-04-25,15,0,IT027042C2GXNWNPWY
13012838,Isole,45.43597223933185,Entire rental unit,7,2.0,2,2,29,$178.00,14,70,2025-06-17,45,0,2025-05-17,4.31,4.09,4.64,4.27,f,100%,t,2014-03-11,8,3,IT027042B493AAAROM
563377010,Isole,45.436977047575226,Entire rental unit,2,1.0,31,1,29,$95.00,10,36,2025-06-17,6,2,2025-05-26,4.33,4.33,5.0,4.0,f,90%,t,2024-02-22,1,0,IT027042B46K7HH95N
238644443,Isole,45.4385048904167,Entire condo,2,1.0,2,1,365,$117.00,7,63,2025-06-17,13,1,2025-05-28,4.69,4.85,4.85,4.38,f,91%,t,2019-01-24,12,2,IT027042B4Z6NYXT4Z
405918837,Terraferma,45.503234,Private room in home,2,1.0,1,1,15,$66.00,28,88,2025-06-17,7,0,2025-05-11,4.29,4.14,3.86,4.0,f,89%,t,2021-06-08,10,9,IT027042C2TKBPDU34
405918837,Terraferma,45.50384,Private room in home,2,1.0,31,31,365,$60.00,29,89,2025-06-17,10,0,2024-10-24,4.2,4.9,3.8,4.4,f,89%,t,2021-06-08,10,9,IT027042C2587AHETK
563419348,Isole,45.43456894196959,Entire rental unit,4,1.0,2,1,1125,$203.00,8,39,2025-06-17,52,3,2025-06-10,4.94,5.0,4.96,4.9,t,100%,t,2024-02-22,3,0,IT027042B4PCUKW6F9
18866442,Isole,45.437440688854885,Entire rental unit,4,2.0,1,1,365,$195.00,20,70,2025-06-17,14,1,2025-05-23,4.57,4.36,4.21,4.43,t,100%,t,2014-07-25,1,0,IT027042B4YWRFNP2E
15599399,Isole,45.44656178070377,Entire rental unit,3,1.0,2,2,365,,21,70,2025-06-17,43,1,2025-06-02,4.84,4.91,4.86,4.74,t,100%,t,2014-05-16,1,0,IT027042C24WKNGDO3
563544453,Terraferma,45.48462170000001,Entire condo,6,3.0,30,30,30,,29,89,2025-06-17,29,0,2024-11-03,4.66,4.59,4.83,4.55,f,,t,2024-02-23,1,0,IT027042C2K63LHWMS
409269245,Isole,45.44066,Entire rental unit,6,1.0,1,1,99,$143.00,5,17,2025-06-17,2,0,2025-02-20,4.0,4.5,5.0,4.0,t,100%,t,2021-06-26,5,2,IT027042B4XT6GLYLS
444034561,Isole,45.44595008686023,Entire rental unit,2,1.0,3,3,30,$111.00,1,19,2025-06-17,9,3,2025-06-16,4.78,5.0,5.0,4.67,f,100%,t,2022-02-07,1,0,IT027042C296VVVTVJ
457576580,Isole,45.4457646,Entire vacation home,4,1.0,1,1,365,$174.00,12,49,2025-06-17,47,10,2025-06-16,4.78,4.72,4.72,4.63,f,100%,f,2022-05-05,5,4,IT027042B4CRPKAHJH
331280991,Isole,45.43703,Entire condo,4,2.0,3,1,365,$183.00,6,32,2025-06-17,13,0,2025-03-08,4.92,4.85,5.0,4.92,t,100%,t,2020-01-28,3,0,IT027042C2CQNDV5CR
205703685,Isole,45.4349431,Entire rental unit,2,1.0,1,1,999,$102.00,3,47,2025-06-17,5,0,2024-12-15,5.0,5.0,5.0,4.8,f,90%,t,2018-07-28,22,0,IT027042B4M2OEUHTL
84924786,Terraferma,45.486234459416586,Private room in bed and breakfast,2,,1,1,30,,0,0,2025-06-17,34,2,2025-06-16,5.0,5.0,4.97,4.97,t,100%,t,2016-07-20,4,3,IT027042C2T2NIHN47
563973737,Isole,45.43804,Entire rental unit,3,1.0,2,1,365,$181.00,8,31,2025-06-17,5,0,2025-04-25,4.8,5.0,4.8,4.8,f,100%,t,2024-02-25,1,0,IT027042B4EYXDZ4CJ
457576580,Isole,45.4457646,Private room in guesthouse,3,1.0,1,1,365,$165.00,16,68,2025-06-17,22,2,2025-06-14,4.73,4.86,4.95,4.64,f,100%,f,2022-05-05,5,4,IT027042B4CRPKAHJH
564022634,Terraferma,45.49114224457903,Private room in rental unit,2,1.0,2,2,1125,$53.00,18,68,2025-06-17,3,0,2025-05-09,4.33,4.0,4.67,4.33,f,100%,f,2024-02-25,9,9,IT027042C2UBIMB5Q7
2634978,Isole,45.43280379610181,Entire rental unit,5,2.0,1,1,1125,$164.00,12,46,2025-06-17,10,1,2025-05-28,4.9,5.0,4.9,4.8,f,99%,t,2012-06-14,134,0,IT027042B4GKEUAEQM
559971862,Terraferma,45.5021,Entire rental unit,3,1.0,1,1,30,$85.00,10,46,2025-06-17,29,3,2025-06-11,4.62,4.62,4.66,4.28,f,100%,t,2024-02-02,3,0,IT027042B4IFR7SH87
564254201,Isole,45.3825094,Entire rental unit,4,2.0,6,6,1125,$130.00,30,59,2025-06-17,4,0,2025-02-11,4.75,4.5,4.5,4.25,f,100%,f,2024-02-27,1,0,IT027042C2JR8QPXQ8
103640525,Isole,45.4434469,Entire rental unit,6,3.0,2,2,365,$261.00,4,55,2025-06-17,23,3,2025-06-03,4.83,4.87,4.87,4.74,f,100%,t,2016-11-14,5,0,IT027042C2CLQREYRM
5618111,Isole,45.439,Entire rental unit,2,1.0,1,1,365,$126.00,19,68,2025-06-17,27,3,2025-06-05,4.41,4.26,4.67,4.15,f,100%,t,2013-03-25,75,5,IT027042B4F2FCLPX2
173200514,Isole,45.44469,Entire rental unit,3,1.0,1,1,1,$132.00,13,60,2025-06-17,5,0,2024-12-30,4.6,5.0,4.6,4.4,f,99%,t,2018-02-13,70,0,IT027042B4KESE9NHG
24935946,Isole,45.4360289,Entire condo,2,1.0,2,2,28,$160.00,10,55,2025-06-17,14,0,2025-05-08,5.0,5.0,5.0,4.93,t,100%,t,2014-12-17,1,0,IT027042B4UDBCW83H
44400308,Terraferma,45.49412,Entire rental unit,5,1.0,2,1,365,$110.00,2,12,2025-06-17,32,4,2025-06-13,4.94,4.91,4.94,4.81,t,100%,t,2015-09-17,2,0,IT027042C2CUXLY667
7619802,Isole,45.43329501612956,Entire rental unit,4,1.0,1,1,365,$199.00,11,60,2025-06-17,15,0,2025-04-08,4.93,5.0,4.87,4.87,t,100%,t,2013-07-21,14,0,IT027042C26WCVW6NH
5618111,Isole,45.43756830056781,Entire rental unit,2,1.0,1,1,365,$176.00,14,74,2025-06-17,34,2,2025-06-11,4.71,4.76,4.71,4.62,f,100%,t,2013-03-25,75,5,IT027042C26Y7EZS6K
564926294,Terraferma,45.4843499,Entire rental unit,7,2.0,1,1,28,$78.00,23,75,2025-06-17,54,4,2025-06-09,4.87,4.98,4.91,4.81,t,100%,f,2024-03-02,1,0,IT027042C2X5VSMDN3
456082689,Terraferma,45.48282,Entire condo,3,1.0,3,3,1125,,0,0,2025-06-17,32,0,2024-09-29,4.97,5.0,5.0,4.88,t,100%,t,2022-04-26,3,0,IT027042C2SLW8JBMU
84924786,Terraferma,45.48527234466216,Entire rental unit,10,4.0,2,1,1125,$210.00,11,41,2025-06-17,91,6,2025-06-13,4.98,4.96,4.99,4.87,t,100%,t,2016-07-20,4,3,IT027042C2T2NIHN47
565116964,Isole,45.44238448191175,Entire condo,4,2.0,2,1,1125,$227.00,28,85,2025-06-17,30,1,2025-05-31,5.0,5.0,5.0,4.93,f,100%,t,2024-03-03,2,0,IT027042C29LPVMGRW
565124180,Terraferma,45.50184,Entire condo,6,2.0,1,1,1125,$189.00,18,62,2025-06-17,89,10,2025-06-16,4.96,4.98,4.98,4.88,t,100%,t,2024-03-03,2,0,IT027042C24BAQB26Q
565147990,Isole,45.43676,Entire rental unit,4,2.0,1,1,1,$192.00,14,52,2025-06-17,70,5,2025-06-16,4.87,4.83,4.94,4.76,t,100%,t,2024-03-03,1,0,IT027042C2ZJGRC56Y
563419348,Isole,45.434554,Entire condo,9,2.0,2,1,1125,$462.00,6,35,2025-06-17,71,1,2025-06-04,5.0,5.0,5.0,4.92,t,100%,t,2024-02-22,3,0,IT027042B4PCUKW6F9
565159397,Isole,45.43859,Entire rental unit,3,1.0,2,2,365,$156.00,24,75,2025-06-17,15,2,2025-06-02,5.0,4.87,5.0,4.93,t,100%,t,2024-03-03,1,0,IT027042C27KJN5QH8
399608157,Isole,45.43516,Private room in rental unit,2,1.0,1,1,31,$142.00,14,53,2025-06-17,0,0,,,,,,f,100%,t,2021-05-02,14,7,IT027042B4QZSG7QTX
31922692,Isole,45.4362381,Entire rental unit,6,3.0,2,1,1125,$400.00,15,72,2025-06-17,6,2,2025-06-09,5.0,5.0,5.0,5.0,t,100%,t,2015-04-25,15,0,IT027042C2HI8G2DR4
31922692,Isole,45.43612409784767,Entire rental unit,5,2.0,3,1,79,$338.00,26,86,2025-06-17,29,2,2025-05-30,4.97,5.0,5.0,4.86,t,100%,t,2015-04-25,15,0,IT027042C2TBXWKD9A
399608157,Isole,45.43599712484094,Private room in rental unit,2,1.0,1,1,31,$269.00,18,72,2025-06-17,0,0,,,,,,f,100%,t,2021-05-02,14,7,IT027042B4QZSG7QTX
565301312,Isole,45.43190710328409,Entire home,4,2.0,2,2,30,$211.00,15,54,2025-06-17,12,1,2025-06-01,4.92,4.92,5.0,4.67,t,100%,t,2024-03-04,1,0,IT027042C2A9Q4LYF2
66316802,Isole,45.440675,Entire condo,3,1.0,1,1,365,$275.00,3,26,2025-06-17,5,1,2025-05-24,5.0,5.0,5.0,5.0,f,,t,2016-04-08,1,0,IT027042C2FJHU6M2F
491539779,Terraferma,45.48727407115612,Private room in rental unit,2,1.0,2,2,365,$50.00,29,89,2025-06-17,20,0,2024-10-12,4.3,4.05,4.4,4.2,f,100%,t,2022-12-15,6,6,IT027042C2NSB5D98
5862083,Isole,45.43406157814749,Entire rental unit,2,1.0,2,2,14,$186.00,19,61,2025-06-17,43,4,2025-05-27,4.79,4.95,4.84,4.7,f,100%,t,2013-04-10,32,0,IT027042C2VFQM9J7N
347947936,Isole,45.44622,Entire rental unit,4,1.0,2,1,99,$178.00,3,19,2025-06-17,57,6,2025-06-09,4.93,4.89,4.96,4.82,t,100%,t,2020-05-29,3,0,IT027042C2ANU5OE2Q
492808785,Isole,45.4396093,Entire condo,6,3.0,2,2,1125,$410.00,0,50,2025-06-17,4,0,2025-01-01,5.0,5.0,5.0,5.0,f,,t,2022-12-26,1,0,IT027042C2KXFLZMVD
238644443,Isole,45.44617093434625,Entire rental unit,2,1.0,2,1,365,$124.00,5,36,2025-06-17,37,4,2025-06-03,4.84,4.78,4.84,4.76,f,91%,t,2019-01-24,12,2,IT027042B4KQMXS6PQ
21839971,Isole,45.3451664,Entire home,5,2.0,31,31,365,$250.00,28,88,2025-06-17,1,0,2024-09-03,5.0,5.0,5.0,3.0,f,100%,t,2014-09-27,1,0,
563419348,Isole,45.434554,Entire rental unit,13,3.0,2,1,1125,$650.00,5,31,2025-06-17,29,1,2025-06-01,4.93,4.97,5.0,4.97,t,100%,t,2024-02-22,3,0,IT027042B4PCUKW6F9
490084983,Isole,45.40507,Private room in rental unit,3,1.0,31,31,365,,0,0,2025-06-17,7,0,2024-06-20,4.0,4.0,4.71,4.14,f,,t,2022-12-03,1,1,
7619802,Isole,45.43372891623326,Entire rental unit,4,2.0,1,1,365,$317.00,1,16,2025-06-17,17,0,2025-05-10,4.94,5.0,4.94,4.76,t,100%,t,2013-07-21,14,0,IT027042C2XWG5PQFT
96221395,Isole,45.4446276,Entire rental unit,5,4.0,1,2,29,$99.00,16,40,2025-06-17,29,2,2025-06-05,3.93,3.69,4.28,4.1,f,98%,t,2016-09-21,44,0,IT027042C2EEZ8XBT8
508532119,Isole,45.4862362,Private room in bed and breakfast,2,1.0,1,1,1125,$141.00,10,67,2025-06-17,4,1,2025-06-11,5.0,5.0,5.0,5.0,t,100%,t,2023-04-04,5,4,IT027042B49DEMTXVA
508532119,Isole,45.4862362,Private room in bed and breakfast,3,1.0,1,1,1125,$135.00,16,69,2025-06-17,12,2,2025-06-15,5.0,5.0,5.0,4.92,t,100%,t,2023-04-04,5,4,IT027042B49DEMTXVA
508532119,Isole,45.4862362,Private room in bed and breakfast,2,2.0,1,1,1125,$181.00,20,76,2025-06-17,6,1,2025-05-18,5.0,5.0,5.0,5.0,t,100%,t,2023-04-04,5,4,IT027042B49DEMTXVA
508532119,Isole,45.4862362,Private room in bed and breakfast,4,2.0,1,1,1125,$179.00,25,80,2025-06-17,4,2,2025-06-15,5.0,5.0,5.0,5.0,t,100%,t,2023-04-04,5,4,IT027042B49DEMTXVA
9017175,Isole,45.43942078090652,Entire rental unit,2,1.0,1,1,365,$119.00,22,82,2025-06-17,31,3,2025-05-28,4.58,4.71,4.71,4.39,f,100%,t,2013-09-23,18,0,IT027042B4NMX47MXO
7619802,Isole,45.43483971928761,Entire rental unit,4,2.0,1,1,365,$267.00,6,31,2025-06-17,1,0,2024-10-05,5.0,5.0,5.0,5.0,t,100%,t,2013-07-21,14,0,IT027042C2YW92DR4A
131261322,Terraferma,45.48483545315724,Private room in rental unit,2,1.0,1,1,365,$55.00,3,26,2025-06-17,48,0,2025-05-09,4.33,4.23,4.63,4.31,f,97%,t,2017-05-21,4,4,IT027042B4IF2LGCUS
367436755,Isole,45.43777435718329,Entire rental unit,3,1.0,3,3,365,$125.00,7,34,2025-06-17,2,0,2025-05-03,5.0,5.0,5.0,5.0,t,100%,t,2020-09-14,2,0,IT027042C2XHQKF9C6
566302632,Isole,45.43504696479916,Entire rental unit,3,1.0,1,1,365,$224.00,8,46,2025-06-17,50,4,2025-05-31,4.9,4.94,4.96,4.82,t,100%,t,2024-03-10,2,0,IT027042B4NSWMNJPK
58347091,Isole,45.44295899999999,Entire rental unit,4,2.0,2,2,10,$167.00,12,37,2025-06-17,8,2,2025-06-08,4.88,5.0,5.0,5.0,f,100%,t,2016-02-11,1,0,IT027042C2V53EOZPO
561480198,Terraferma,45.48898858649565,Entire rental unit,6,3.0,1,1,1125,$118.00,2,7,2025-06-17,134,8,2025-06-15,4.98,4.96,4.99,4.95,t,100%,t,2024-02-11,3,0,IT027042C29TR2COBM
561480198,Terraferma,45.490865815445545,Entire rental unit,6,3.0,1,1,1125,$110.00,0,12,2025-06-17,157,11,2025-06-14,4.92,4.91,4.95,4.89,t,100%,t,2024-02-11,3,0,IT027042C2SXLCDVND
19526057,Isole,45.42997877309185,Entire rental unit,5,1.0,31,31,365,,0,0,2025-06-17,0,0,,,,,,f,,t,2014-08-05,10,2,
347947936,Isole,45.4406782,Entire rental unit,2,1.0,1,2,99,$130.00,17,63,2025-06-17,1,0,2024-10-06,5.0,5.0,5.0,5.0,t,100%,t,2020-05-29,3,0,IT027042C26PX4X8TU
399608157,Isole,45.43445,Private room in rental unit,2,1.0,1,1,31,$212.00,16,74,2025-06-17,0,0,,,,,,f,100%,t,2021-05-02,14,7,IT027042B4QZSG7QTX
399608157,Isole,45.43398543115571,Private room in home,2,1.0,1,1,31,$190.00,9,58,2025-06-17,0,0,,,,,,f,100%,t,2021-05-02,14,7,IT027042B4QZSG7QTX
399608157,Isole,45.43607,Private room in rental unit,2,1.0,1,1,31,$206.00,21,77,2025-06-17,2,0,2024-10-05,3.5,4.5,4.0,3.5,f,100%,t,2021-05-02,14,7,IT027042B4QZSG7QTX
399608157,Isole,45.43406332487389,Private room in rental unit,2,1.0,1,1,31,$190.00,11,59,2025-06-17,0,0,,,,,,f,100%,t,2021-05-02,14,7,IT027042B4QZSG7QTX
6019189,Isole,45.41244,Entire rental unit,6,2.0,3,2,29,$222.00,14,40,2025-06-17,10,1,2025-06-03,5.0,5.0,5.0,5.0,f,100%,t,2013-04-21,16,0,IT027042C2IY6OY7X2
5862083,Isole,45.43016347490245,Entire rental unit,3,2.0,2,2,1125,$188.00,10,33,2025-06-17,43,3,2025-06-03,4.72,4.88,4.65,4.74,f,100%,t,2013-04-10,32,0,IT027042C2YVLETPU5
5618111,Isole,45.4481447,Entire rental unit,2,1.0,1,1,365,$155.00,15,59,2025-06-17,29,1,2025-05-31,4.76,4.69,4.97,4.55,f,100%,t,2013-03-25,75,5,IT027042B47Z5C6GPM
15657408,Isole,45.437148608161095,Entire rental unit,3,1.0,2,2,365,$360.00,15,65,2025-06-17,1,0,2024-05-10,5.0,5.0,4.0,5.0,f,,t,2014-05-18,2,0,IT027042B47NP7BR2H
13019431,Isole,45.4393943,Entire rental unit,4,2.0,5,5,30,$157.00,0,0,2025-06-17,0,0,,,,,,t,,t,2014-03-11,10,0,IT027042C2B2QLDHSL
13019431,Isole,45.43805,Entire rental unit,4,2.0,5,5,30,$185.00,0,0,2025-06-17,0,0,,,,,,t,,t,2014-03-11,10,0,IT027042C2KFZ85N27
524432489,Isole,45.4364066,Entire rental unit,2,1.0,2,2,29,,15,75,2025-06-17,35,1,2025-06-03,4.89,4.94,4.86,4.8,f,100%,t,2023-07-08,37,0,IT027042C24LCRA2RI
400155997,Isole,45.44682287986944,Entire condo,5,2.0,1,1,365,$234.00,12,70,2025-06-17,56,9,2025-06-16,4.93,4.88,4.89,4.84,t,100%,t,2021-05-05,2,0,IT027042C2YYCEQN23
533856381,Isole,45.37151705539309,Entire home,3,2.0,3,3,365,$193.00,29,72,2025-06-17,8,1,2025-06-02,5.0,5.0,5.0,5.0,f,100%,t,2023-08-25,1,0,IT027042C2T3G3GMBW
314703150,Terraferma,45.49160939999999,Entire rental unit,4,2.0,1,1,1125,$152.00,13,44,2025-06-17,38,0,2025-04-25,4.97,4.97,4.89,4.84,,100%,t,2019-12-05,1,0,IT027042B4IAA25BNW
544221789,Terraferma,45.5016256591749,Entire rental unit,5,2.0,2,2,28,$77.00,2,4,2025-06-17,80,7,2025-06-17,5.0,4.98,4.99,4.95,t,100%,t,2023-10-31,1,0,IT027042C2L47R55EF
178963743,Isole,45.434374,Entire rental unit,10,7.0,3,3,28,,11,45,2025-06-17,10,0,2025-01-02,4.9,5.0,5.0,4.9,f,90%,t,2018-03-17,2,0,IT027042B42TVQVUE3
567677574,Terraferma,45.4746215,Entire condo,8,3.0,1,1,1125,$214.00,14,65,2025-06-17,79,7,2025-06-15,4.7,4.7,4.81,4.68,f,100%,t,2024-03-18,1,0,IT027042B4JO9TY7UP
503783869,Isole,45.4335436,Entire rental unit,3,2.0,1,1,99,$143.00,15,58,2025-06-17,6,1,2025-06-09,4.83,5.0,5.0,4.83,t,100%,t,2023-03-04,1,0,IT027042B49PS8PME6
1342848,Isole,45.4435632,Entire rental unit,2,1.0,2,1,99,$151.00,13,58,2025-06-17,51,1,2025-05-25,4.33,4.35,4.29,4.08,,100%,t,2011-10-27,1,0,IT027042C2OEJW383I
173200514,Isole,45.44159441639287,Entire rental unit,4,2.0,1,1,1,$556.00,4,50,2025-06-17,21,2,2025-06-05,4.52,4.86,4.57,4.38,f,99%,t,2018-02-13,70,0,IT027042B4CQYUBTCS
567852563,Isole,45.44059314446119,Entire rental unit,4,1.0,1,1,365,$168.00,16,71,2025-06-17,154,6,2025-06-03,4.42,4.46,4.29,4.32,f,90%,t,2024-03-19,1,0,IT027042B44OE8NKMU
560159317,Isole,45.43434376470037,Entire rental unit,2,1.0,2,2,1125,,21,81,2025-06-17,61,1,2025-05-23,4.92,4.95,4.84,4.8,t,100%,t,2024-02-03,1,0,IT027042B4SBQIB23G
261296149,Terraferma,45.50207,Entire rental unit,4,1.0,2,2,30,$92.00,7,26,2025-06-17,3,0,2024-11-07,5.0,5.0,5.0,5.0,f,100%,t,2019-05-12,6,0,IT027042B4DPP9OJKI
11876634,Isole,45.43561740903076,Entire rental unit,2,1.0,2,2,1125,$200.00,9,33,2025-06-17,14,1,2025-05-29,4.93,4.86,4.86,4.86,,98%,t,2014-02-02,6,0,IT027042C2JUSPT9BO
124707204,Terraferma,45.4945,Entire rental unit,4,2.0,2,2,29,$86.00,1,1,2025-06-17,83,3,2025-05-30,4.94,4.98,4.95,4.93,t,100%,t,2017-04-07,2,0,IT027042C2P7LLSJJQ
68564211,Isole,45.43044046940555,Entire home,2,1.0,2,2,29,$290.00,5,30,2025-06-17,68,1,2025-05-30,4.97,4.99,4.99,4.88,t,100%,t,2016-04-23,25,0,IT027042B4GNM33KYW
3736168,Isole,45.4355205,Entire rental unit,4,1.0,1,1,365,$127.00,6,49,2025-06-17,36,7,2025-06-15,4.75,4.69,4.89,4.56,f,100%,t,2012-10-02,22,0,IT027042B4JWXBB7GZ
165990342,Isole,45.43118,Entire rental unit,5,3.0,3,2,1125,$255.00,4,27,2025-06-17,40,2,2025-06-03,5.0,5.0,5.0,4.88,t,100%,t,2018-01-05,3,0,IT027042C29ZDQVFYD
491411104,Isole,45.43110988741257,Entire home,6,3.0,2,2,365,$163.00,28,68,2025-06-17,3,0,2024-10-28,4.33,4.33,5.0,4.67,f,,t,2022-12-14,2,0,IT027042C2GTTLO8JD
3736168,Isole,45.4355267,Entire rental unit,4,1.0,1,2,365,$117.00,18,37,2025-06-17,33,5,2025-06-10,4.61,4.42,4.85,4.48,f,100%,t,2012-10-02,22,0,IT027042B4OLJUSO3W
553937548,Isole,45.43825870283938,Entire rental unit,6,2.0,1,1,99,,0,0,2025-06-17,4,0,2024-07-26,5.0,5.0,5.0,5.0,t,,t,2024-01-02,3,0,IT027042B4OFDOOWOS
3736168,Isole,45.4355267,Entire rental unit,4,2.0,1,2,365,$145.00,7,50,2025-06-17,42,6,2025-06-15,4.86,4.81,4.93,4.69,f,100%,t,2012-10-02,22,0,IT027042B4BHUIRHNA
3736168,Isole,45.43458,Entire rental unit,4,1.0,1,2,365,$136.00,3,13,2025-06-17,46,3,2025-06-05,4.83,4.76,4.87,4.54,f,100%,t,2012-10-02,22,0,IT027042B4QRNSFZU3
568374117,Terraferma,45.4829293,Room in hotel,1,17.0,1,1,365,$67.00,25,83,2025-06-17,4,3,2025-06-13,4.75,5.0,4.75,4.0,f,100%,t,2024-03-22,12,12,IT027042A1Y68T2LX7
474635772,Terraferma,45.49437,Entire rental unit,4,1.0,2,2,29,$96.00,24,70,2025-06-17,19,0,2025-05-03,5.0,4.95,5.0,4.95,t,100%,t,2022-08-12,2,1,IT027042C2F4T3PSDM
99174454,Isole,45.4341383,Entire condo,6,3.0,2,2,30,$573.00,16,65,2025-06-17,4,3,2025-06-10,5.0,5.0,5.0,5.0,f,100%,t,2016-10-11,1,0,IT027042C2TK62NKMF
568501469,Isole,45.43647,Entire rental unit,6,3.0,3,3,365,,0,0,2025-06-17,15,0,2024-11-03,4.73,4.73,4.93,4.8,t,,t,2024-03-23,1,0,IT027042C2YIK3GMXQ
19526057,Isole,45.428926401660775,Entire rental unit,5,1.0,31,31,365,,0,0,2025-06-17,3,0,2025-01-25,2.67,2.33,3.0,3.0,f,,t,2014-08-05,10,2,
20806166,Isole,45.44066105625228,Entire rental unit,3,1.0,3,3,365,$100.00,13,51,2025-06-17,49,5,2025-06-10,4.84,4.88,4.98,4.67,t,100%,t,2014-09-01,4,0,IT027042C2ZXVUGTEM
81267139,Terraferma,45.460228542234944,Room in hotel,15,5.0,1,1,365,,7,20,2025-06-17,55,4,2025-06-03,4.56,4.53,4.45,4.58,f,96%,t,2016-07-02,2,2,IT027042A1QCNWQJTY
392236333,Terraferma,45.4921431,Private room in rental unit,2,1.0,1,1,365,$50.00,20,80,2025-06-17,56,2,2025-05-31,4.63,4.46,4.7,4.66,f,100%,t,2021-03-12,4,2,IT027042C2DTTMNFVG
568601454,Isole,45.38355956901671,Entire rental unit,5,2.0,3,3,365,$217.00,0,25,2025-06-17,2,0,2024-07-14,5.0,5.0,5.0,5.0,f,,f,2024-03-23,1,0,IT027042C2NSUQH9PD
548989009,Isole,45.4260115244387,Entire condo,4,2.0,2,2,25,$314.00,24,67,2025-06-17,1,0,2024-11-10,5.0,5.0,5.0,4.0,f,,t,2023-12-01,1,0,IT027042B4RPUONC3C
448288113,Terraferma,45.4847613,Entire condo,4,2.0,1,1,999,,12,56,2025-06-17,29,0,2025-04-16,4.34,4.62,4.17,4.21,f,100%,t,2022-03-06,2,0,IT027042C23ZGAVJKC
37864680,Isole,45.4342497,Entire rental unit,4,3.0,2,2,999,$365.00,13,57,2025-06-17,17,1,2025-05-23,4.76,4.94,4.82,4.41,t,100%,t,2015-07-08,17,0,IT027042B4YADNINVP
5074017,Terraferma,45.48676972688056,Entire rental unit,6,3.0,2,2,28,$210.00,22,69,2025-06-17,4,0,2024-08-12,4.75,4.75,3.75,4.5,f,100%,t,2013-02-13,10,6,IT027042B4S8OII4VX
110584405,Terraferma,45.50218223108736,Private room in home,2,1.0,1,1,6,$104.00,19,71,2025-06-17,30,0,2024-11-02,4.67,4.7,4.57,4.63,f,100%,t,2017-01-09,7,7,IT027042B4QGSEVXLE
350161749,Isole,45.43713,Private room in home,3,1.0,2,2,365,$93.00,15,64,2025-06-17,22,4,2025-05-30,4.64,4.68,4.77,4.55,f,100%,t,2020-06-15,15,9,IT027042C2XGRUSYNA
195796240,Isole,45.43621440463259,Entire home,4,2.0,2,1,29,$261.00,18,64,2025-06-17,1,0,2024-04-22,5.0,5.0,5.0,5.0,f,100%,t,2018-06-15,15,3,IT027042C2WQUQTTFM
531218531,Terraferma,45.484294907289765,Private room in vacation home,3,2.0,1,1,999,$116.00,27,86,2025-06-17,30,0,2025-05-08,4.43,4.27,4.53,4.37,f,100%,f,2023-08-11,4,4,IT027042B7SNYJBRW2
31922692,Isole,45.4384442,Entire rental unit,6,2.0,3,1,60,$248.00,27,87,2025-06-17,18,1,2025-06-06,4.83,5.0,4.89,4.83,t,100%,t,2015-04-25,15,0,IT027042B446NIRN9S
531218531,Terraferma,45.4866,Private room in vacation home,4,2.0,1,1,999,$135.00,22,74,2025-06-17,45,0,2024-10-15,4.27,4.22,4.6,4.27,f,100%,f,2023-08-11,4,4,IT027042B7SNYJBRW2
95836567,Isole,45.4451925124008,Entire condo,2,1.0,2,2,7,$120.00,23,73,2025-06-17,36,3,2025-06-09,4.69,4.69,4.83,4.6,f,100%,t,2016-09-19,2,0,IT027042C2OR9HEHD4
1851989,Isole,45.44458366704815,Private room in home,2,1.0,1,1,14,$124.00,14,68,2025-06-17,17,0,2024-10-25,4.94,4.88,4.94,4.65,f,90%,t,2012-03-03,7,7,IT027042B4MXYJ4ISZ
516938368,Isole,45.4320966,Entire home,5,2.0,2,2,30,$280.00,10,40,2025-06-17,6,0,2024-06-22,5.0,4.83,4.83,4.5,f,100%,f,2023-05-28,3,0,IT027042C25CMW4AMR
569389874,Isole,45.43480990859252,Entire rental unit,4,2.0,2,2,30,$236.00,4,26,2025-06-17,84,8,2025-06-13,4.95,4.99,4.93,4.9,t,100%,f,2024-03-28,1,0,IT027042C2GTH9EDLI
1851989,Isole,45.44347,Private room in home,2,1.0,1,1,14,$112.00,9,57,2025-06-17,37,0,2024-10-29,4.68,4.89,4.73,4.62,f,90%,t,2012-03-03,7,7,IT027042B4MXYJ4ISZ
1851989,Isole,45.44303,Private room in home,5,2.0,1,1,14,$180.00,12,55,2025-06-17,42,0,2025-04-13,4.67,4.71,4.76,4.6,f,90%,t,2012-03-03,7,7,IT027042B45A9DXLOH
